Date,Open,High,Low,Close,Adj Close,Volume
2022-12-08,355.6099853515625,361.989990234375,354.489990234375,361.6400146484375,361.6400146484375,862400
2022-12-09,361.6000061035156,363.4700012207031,352.54998779296875,352.6300048828125,352.6300048828125,428600
2022-12-12,354.04998779296875,361.7699890136719,351.0,360.4500122070313,360.4500122070313,485900
2022-12-13,371.2799987792969,372.0,361.7099914550781,367.0199890136719,367.0199890136719,731700
2022-12-14,367.0199890136719,373.9100036621094,364.6400146484375,368.1400146484375,368.1400146484375,944200
2022-12-15,360.04998779296875,361.5799865722656,353.3699951171875,357.42999267578125,357.42999267578125,981600
2022-12-16,354.0,360.1000061035156,351.67999267578125,353.510009765625,353.510009765625,1089100
2022-12-19,354.2200012207031,356.7799987792969,349.3299865722656,351.25,351.25,485500
2022-12-20,351.2300109863281,353.70001220703125,349.260009765625,350.6099853515625,350.6099853515625,555600
2022-12-21,353.44000244140625,360.3699951171875,351.25,359.8299865722656,359.8299865722656,534400
2022-12-22,354.5899963378906,354.7900085449219,343.2099914550781,350.8800048828125,350.8800048828125,680900
2022-12-23,350.42999267578125,355.739990234375,349.6300048828125,355.2200012207031,355.2200012207031,270600
2022-12-27,355.239990234375,364.6600036621094,354.0400085449219,358.67999267578125,358.67999267578125,617100
2022-12-28,359.3399963378906,361.0799865722656,351.3999938964844,351.8800048828125,351.8800048828125,382400
2022-12-29,355.6000061035156,360.739990234375,354.3599853515625,356.2099914550781,356.2099914550781,404100
2022-12-30,352.9599914550781,356.6300048828125,350.6700134277344,355.4200134277344,355.4200134277344,670400
2023-01-03,357.70001220703125,359.3999938964844,352.19000244140625,356.7099914550781,356.7099914550781,492900
2023-01-04,360.5299987792969,367.5299987792969,359.94000244140625,366.010009765625,366.010009765625,584600
2023-01-05,361.5899963378906,365.9200134277344,359.1700134277344,364.0899963378906,364.0899963378906,549700
2023-01-06,367.6499938964844,379.7699890136719,366.55999755859375,377.3399963378906,377.3399963378906,711400
2023-01-09,382.7300109863281,388.739990234375,374.80999755859375,376.0,376.0,806600
2023-01-10,375.2300109863281,383.510009765625,372.8699951171875,381.4700012207031,381.4700012207031,635400
2023-01-11,382.9400024414063,387.4800109863281,381.0199890136719,383.9700012207031,383.9700012207031,581000
2023-01-12,384.7300109863281,393.9800109863281,382.6199951171875,391.7699890136719,391.7699890136719,694100
2023-01-13,388.2300109863281,392.6400146484375,386.3599853515625,392.239990234375,392.239990234375,471800
2023-01-17,391.6000061035156,392.8399963378906,386.7200012207031,388.8699951171875,388.8699951171875,460600
2023-01-18,391.25,394.3999938964844,384.5700073242188,386.010009765625,386.010009765625,583100
2023-01-19,381.1000061035156,382.8500061035156,372.6499938964844,373.3299865722656,373.3299865722656,634500
2023-01-20,373.510009765625,383.8800048828125,370.0199890136719,383.6700134277344,383.6700134277344,689600
2023-01-23,386.2799987792969,392.9100036621094,384.3299865722656,392.0299987792969,392.0299987792969,743100
2023-01-24,391.1499938964844,397.3800048828125,387.2699890136719,393.7999877929688,393.7999877929688,790400
2023-01-25,386.0199890136719,394.6000061035156,383.55999755859375,392.4800109863281,392.4800109863281,788300
2023-01-26,414.5299987792969,431.8900146484375,404.3900146484375,431.4800109863281,431.4800109863281,1984600
2023-01-27,432.0,438.2200012207031,428.1900024414063,434.0899963378906,434.0899963378906,1274900
2023-01-30,430.6499938964844,437.2799987792969,428.55999755859375,429.0400085449219,429.0400085449219,725000
2023-01-31,430.010009765625,441.1700134277344,425.5499877929688,440.9500122070313,440.9500122070313,919500
2023-02-01,439.0199890136719,459.4700012207031,438.3699951171875,454.8999938964844,454.8999938964844,1049900
2023-02-02,460.7999877929688,466.010009765625,451.0400085449219,456.2000122070313,456.2000122070313,1209100
2023-02-03,448.9500122070313,457.4400024414063,446.6400146484375,455.0700073242188,455.0700073242188,639600
2023-02-06,451.0,455.5299987792969,449.25,453.9599914550781,453.9599914550781,504300
