Date,Open,High,Low,Close,Adj Close,Volume
2022-12-08,6.199999809265137,6.25,6.139999866485596,6.159999847412109,5.512446880340576,187900
2022-12-09,6.110000133514404,6.159999847412109,5.920000076293945,5.949999809265137,5.3680949211120605,391600
2022-12-12,5.949999809265137,5.960000038146973,5.889999866485596,5.940000057220459,5.359074115753174,253800
2022-12-13,6.059999942779541,6.130000114440918,5.889999866485596,5.980000019073486,5.395162582397461,259100
2022-12-14,5.989999771118164,6.039999961853027,5.909999847412109,5.980000019073486,5.395162582397461,231400
2022-12-15,5.96999979019165,5.96999979019165,5.840000152587891,5.880000114440918,5.304941654205322,288300
2022-12-16,5.820000171661377,5.860000133514404,5.75,5.789999961853027,5.223743915557861,173200
2022-12-19,5.809999942779541,5.849999904632568,5.739999771118164,5.800000190734863,5.2327656745910645,293600
2022-12-20,5.769999980926514,5.829999923706055,5.710000038146973,5.710000038146973,5.151567459106445,318000
2022-12-21,5.739999771118164,5.789999961853027,5.71999979019165,5.730000019073486,5.169610977172852,273900
2022-12-22,5.699999809265137,5.800000190734863,5.579999923706055,5.670000076293945,5.115479469299316,290500
2022-12-23,5.670000076293945,5.71999979019165,5.630000114440918,5.679999828338623,5.124500751495361,177000
2022-12-27,5.699999809265137,5.699999809265137,5.590000152587891,5.639999866485596,5.088412761688232,248100
2022-12-28,5.590000152587891,5.630000114440918,5.53000020980835,5.53000020980835,4.989170551300049,304100
2022-12-29,5.510000228881836,5.579999923706055,5.510000228881836,5.570000171661377,5.071109771728516,268900
2022-12-30,5.559999942779541,5.590000152587891,5.510000228881836,5.579999923706055,5.080214977264404,464900
2023-01-03,5.590000152587891,5.659999847412109,5.559999942779541,5.610000133514404,5.107528209686279,184800
2023-01-04,5.619999885559082,5.710000038146973,5.610000133514404,5.679999828338623,5.171257019042969,210900
2023-01-05,5.659999847412109,5.699999809265137,5.599999904632568,5.610000133514404,5.107528209686279,165700
2023-01-06,5.639999866485596,5.75,5.619999885559082,5.739999771118164,5.225883960723877,222800
2023-01-09,5.75,5.849999904632568,5.71999979019165,5.769999980926514,5.253196716308594,236100
2023-01-10,5.78000020980835,5.849999904632568,5.78000020980835,5.840000152587891,5.316926956176758,135000
2023-01-11,5.849999904632568,5.96999979019165,5.820000171661377,5.949999809265137,5.417074203491211,240600
2023-01-12,5.980000019073486,6.070000171661377,5.929999828338623,6.070000171661377,5.526327133178711,237300
2023-01-13,6.059999942779541,6.110000133514404,6.039999961853027,6.099999904632568,5.553639888763428,189000
2023-01-17,6.099999904632568,6.170000076293945,6.090000152587891,6.119999885559082,5.571847915649414,197600
2023-01-18,6.139999866485596,6.210000038146973,6.070000171661377,6.070000171661377,5.526327133178711,252600
2023-01-19,6.03000020980835,6.090000152587891,6.0,6.0,5.462596416473389,287700
2023-01-20,6.019999980926514,6.159999847412109,6.019999980926514,6.159999847412109,5.608264923095703,153600
2023-01-23,6.110000133514404,6.289999961853027,6.110000133514404,6.239999771118164,5.68109941482544,245800
2023-01-24,6.239999771118164,6.28000020980835,6.230000019073486,6.269999980926514,5.7084126472473145,208700
2023-01-25,6.21999979019165,6.300000190734863,6.150000095367432,6.28000020980835,5.717517375946045,281600
2023-01-26,6.300000190734863,6.340000152587891,6.28000020980835,6.300000190734863,5.735726356506348,179900
2023-01-27,6.309999942779541,6.360000133514404,6.300000190734863,6.349999904632568,5.781248092651367,216600
2023-01-30,6.28000020980835,6.349999904632568,6.28000020980835,6.28000020980835,5.717517375946045,201800
